IDENTIFIER,probID,GSM152856,GSM152857,GSM152858,GSM152859,GSM152860,GSM152861,GSM152862,GSM152863,GSM152864,GSM152865,GSM152866,GSM152867,GSM152868,GSM152869,GSM152870,GSM152871,GSM152872,GSM152873,GSM152874,GSM152875,GSM152876,GSM152877,GSM152878,GSM152879,GSM152880
UPK3A,36379_at,6.246949676,5.133379328,4.934936161,6.196034646,5.009034781,6.987619013,5.265710407,5.149870518,6.519449792,5.673587753,5.275273622,6.441828875,6.122427967,4.97460388,5.928825294,5.273792072,5.378139823,4.826932241,4.886587053,7.167889796,4.84015837,4.987089521,6.473594827,6.948623821,6.532246098
C8orf71,36380_at,5.745025911,4.545897996,5.567095362,3.470987061,5.685854081,2.883989673,5.946713485,4.864674131,5.577735152,4.858407504,5.454370553,1.080890913,5.286472624,3.067205676,3.221305473,5.012695388,5.405164424,6.111064783,1.018529368,4.733733095,3.450975456,1.785277437,2.817660659,4.774992737,4.831907981
AF052091,36381_at,3.661162041,2.90985005,3.987128925,3.611294008,4.691057605,3.988089682,3.161297695,4.209100067,4.042163382,6.446320107,4.782872928,4.315483364,3.420375628,5.101070404,4.758976193,3.933543077,3.972017464,5.605162195,3.580560775,4.142065015,4.045177345,4.63132605,3.011824002,3.693173266,3.058947206
RASSF9,36382_at,2.361378316,5.037425207,5.092271534,5.999180056,3.350191341,2.769611994,6.192132029,4.729766038,3.293143437,5.007359096,1.460830238,4.91642399,5.569503391,3.383756535,2.346373983,3.422724635,3.474013242,3.107562447,3.755368447,3.212904036,2.913327797,2.271666889,2.41605125,1.981911267,4.215660997
ERG,36383_at,5.628871293,4.361105682,4.709961692,7.263065975,5.790091939,4.265741663,4.583943474,4.246424724,4.547176242,4.615577674,4.687906037,3.852693602,4.107351592,4.120964653,3.786423792,5.39457983,4.882040549,3.969103831,3.907502672,3.152567479,3.625817353,2.887084965,4.575181477,3.881658967,5.440264905
BAAT,36384_at,2.875375313,3.569157866,7.148814424,3.557568759,3.18576355,2.148680379,2.949654778,3.410940246,3.789934648,3.429078139,1.398348551,2.647512141,3.533598504,2.312231567,2.946562576,6.31929176,4.776749803,1.807668456,3.849239354,3.696492911,3.171534868,3.193940801,5.42633535,1.638023576,2.633096738
YLPM1,36385_at,3.278810801,4.137297516,3.413087235,4.507573472,5.185361861,2.769611994,3.607588994,2.710754838,3.42563177,2.912601903,2.45322831,3.261250811,4.386824433,3.125831318,3.535787891,3.131515216,3.250189251,4.565966459,3.5540415,3.292045949,4.05826643,3.263787353,2.988704634,4.301646078,3.543353287
PDK1,36386_at,7.397304447,3.885455752,4.976502358,3.448869383,4.614908713,3.815122906,3.848494354,5.657766679,3.386485,3.200086062,6.006044305,4.186836898,3.219133952,3.835206582,5.872584464,3.83888716,5.640295986,2.889770979,5.404238297,5.699411164,5.067199048,4.082476263,6.042934977,3.781727662,7.110950088
RPL13P5,36387_at,3.942579815,5.777036988,4.196834939,4.685695669,6.161025552,3.888678596,4.406451485,4.138910299,6.310041282,4.963597364,3.895801601,4.554386487,4.209223112,6.033300918,3.998320276,3.552899062,4.422431872,3.450975456,4.952494045,3.946503348,4.284957875,7.077676092,5.504866615,4.832921351,5.203196349
PTH2R,36388_at,6.16365412,5.288191499,5.086248978,6.852426952,4.855853516,6.039830962,2.402818243,3.03851605,4.961895471,3.712669433,3.849239354,4.927890688,6.518959919,3.677556612,2.765258842,3.495419214,4.837733039,5.772600206,5.802769286,4.075070556,4.239346625,5.883682614,3.403561694,6.0950831,3.966565614
CRTAM,36389_at,1.891512875,1.217009508,0.903409668,6.182369818,2.033662011,4.964027869,4.788531223,4.138910299,0.795651254,1.16562992,0.224157408,1.183505061,5.10496249,0.964523084,3.884642012,3.912489602,1.170496961,4.858777314,1.255015693,4.906502994,2.570770655,0.448539151,4.342251379,2.985620075,1.365840833
CMKLR1,36390_at,4.113608467,5.528176908,6.758731073,6.280824378,6.977186157,4.186261259,4.73141489,5.988225897,3.968353849,5.900771857,4.425959438,5.50017766,4.510650178,5.228012415,3.588779531,4.628132042,5.932621228,3.692673628,5.150880688,3.892128011,5.846583578,4.26375732,3.249465358,2.135294867,5.534652215
CCNT1,36391_at,8.103952326,8.031516753,8.544963543,8.304287709,8.89512055,8.514495425,8.662830332,8.640458937,8.250079144,8.00903737,7.278962592,7.896545205,7.717366058,8.357674416,8.204581754,7.591965878,8.006423006,7.397581805,7.601710042,5.76382555,6.843270973,7.663698967,6.656874089,8.02752581,8.390680895
ZNF135,36392_at,6.485656665,6.638982981,5.777036988,4.273636511,5.343373367,7.016486223,5.275273622,3.062507867,6.918958808,6.978415266,4.760869546,6.146633361,6.899563519,6.743715216,6.16069092,5.805018822,6.058442748,6.17153302,6.870801271,7.125771505,6.738510701,6.91763462,6.861079132,6.804880936,7.251424618
DPF1,36393_at,5.766129772,5.926731034,6.50033499,7.295051097,6.43886777,6.330590024,6.926144687,6.123346502,6.553620509,4.719033203,6.528889367,6.645416305,4.824947518,6.662120123,7.475475953,6.950127628,5.414989231,6.513860669,7.389846409,3.501104897,6.227236149,7.719134909,5.764092257,7.057412319,5.203196349
LY6H,36394_at,4.031298787,4.531804796,4.219603722,4.979149742,5.126382249,4.489179271,4.327686863,4.561083319,3.703749261,3.977923934,6.079731921,5.41310689,4.185216228,4.265492385,5.500303583,5.428431067,5.991162542,6.366455271,7.263423006,3.899586491,5.448009359,4.713476163,6.064758112,4.547949705,4.166754484
AL049278,36395_at,6.889025569,7.212751211,8.144454411,6.359547285,7.971217325,6.491072192,7.878445271,6.906087888,7.298306619,6.351104053,6.987619013,7.440444852,7.145305657,6.532246098,7.484904024,7.928587319,8.577127488,6.366455271,6.272506967,5.934946423,7.147291049,6.342933793,6.139027143,6.483250367,7.256649591
AL049443,36396_at,6.065671826,8.793729557,6.197696152,4.015451193,6.391591834,7.006468564,6.709729973,7.811990616,6.83289058,7.256762399,4.324745111,7.235854988,7.046250826,7.074313652,7.360968764,6.308560354,7.306323256,2.493103035,6.472078554,7.246977905,6.860807622,5.724476262,6.312343941,5.758922168,6.52474021
CHRNA5,36397_at,6.106416555,2.928898965,2.005591234,5.933628901,4.906502994,4.762883396,4.133704407,5.475202435,5.69370679,4.790586251,2.824228697,4.819159096,5.023279167,5.747847268,3.669884201,2.493103035,2.542575425,5.070162723,6.160077474,6.19960881,6.25229479,5.249216281,6.886845447,6.018590351,5.405499636
W28729,36398_at,7.557016085,7.097898023,7.02602188,7.338266462,7.720703815,7.561488855,7.688121058,7.461141917,7.142973598,7.801225618,7.35242164,6.460597535,6.95430096,7.490253982,7.622113434,7.282292078,7.170125104,7.056504199,7.336441345,6.619713656,6.931724352,7.00804048,7.232588613,7.193865164,6.997690637
X51779,36399_at,5.968529409,5.947795287,6.614546689,6.275022972,6.737013553,6.465433576,6.424002434,5.456031438,6.387990006,5.926061436,5.693537961,5.555829938,5.635555379,6.55591416,6.67060574,5.457929706,6.138225113,5.416860486,5.687840477,6.687610581,5.7806444,5.586550187,5.671922873,5.712694501,5.955294491
PRKCG,363_at,7.178291227,6.693142846,7.468494677,7.553025623,5.361882056,5.631461383,6.08274879,5.704344732,7.110249253,6.764451742,6.423769804,7.046871635,6.690592631,7.457076039,6.664651584,6.279783676,5.130560299,5.389930685,5.865064872,5.386571719,6.742129928,6.624308716,5.49637707,7.259110013,7.492198915
AA831707,36400_at,1.58146496,0.620770845,2.333669541,2.848472082,2.325597914,2.117932695,1.38482451,2.552540171,0.908588034,1.670477521,6.265074137,-0.24751622,1.436433513,0.654513742,4.029585265,-0.279433363,0.643661991,3.945473446,4.628132042,4.614798793,1.250932879,0.554832362,4.639567321,1.398348551,2.446738661
FRMPD1,36401_at,6.863271595,6.361389909,6.317822846,6.973355815,5.905896918,5.734524638,7.340346284,6.818447951,4.842879929,6.983571098,7.846555678,5.872085198,5.184991304,7.518101898,7.416344577,6.167753963,5.405164424,5.749368888,6.739307263,4.945274275,6.113323894,6.72635492,4.781162134,5.405164424,5.796930528
ZNF101,36402_at,4.697363956,3.724369754,5.819176051,4.844335039,2.539217742,4.413539161,4.473776456,2.57414613,2.908021103,4.049380521,3.957257954,4.218210254,4.356221222,2.654134754,2.543868772,3.852172817,3.963595635,2.021191698,6.102994257,3.624996255,3.031424037,4.560959748,5.194916219,3.474865207,3.889252629
ZNF101,36403_s_at,6.877791852,6.361389909,6.901415417,6.706983533,6.426322589,6.106213826,6.482043017,6.58575191,6.790386266,6.910782905,6.348445514,6.624810755,6.681575945,6.382140452,4.255616678,6.252865082,6.547867538,6.594581168,5.356056843,6.880326531,6.179088354,6.248656476,7.06242981,6.840687172,7.411996336
GLP1R,36404_at,6.359924505,6.681075391,6.934609623,6.534882803,5.21209361,6.042764026,5.567851065,5.338642879,6.195690079,6.575675809,6.262862965,5.77053877,6.28322357,5.185583853,7.048597113,6.433093003,5.826847363,6.940492061,4.44770715,6.757749516,4.561206891,6.805347988,6.599305927,6.417119002,6.583220703
GLP1R,36405_s_at,3.513297075,2.421336905,4.168736456,4.588649792,4.325004808,3.390470514,3.44052753,3.386746123,3.207008189,2.040775965,5.807313612,3.606654891,2.549294964,3.450253465,3.767492743,4.027060995,3.219133952,4.482660692,2.988704634,4.460371387,2.890082916,3.16069342,2.107743209,2.487957232,6.059220415
KLK13,36406_at,6.813923367,6.553164127,7.366389874,6.867726336,7.12181788,5.392069816,6.665708998,6.025151706,6.708188347,6.531765092,4.235580423,5.899953212,5.960036691,6.820181843,5.462894754,7.059669038,5.198249699,5.537331769,7.24574618,6.713924954,6.183999907,4.37321821,6.384875803,6.875921029,7.039449896
KLK13,36407_at,7.407511835,7.192292494,7.044321777,7.489003688,7.914663793,7.581240931,6.716994761,5.630634087,7.523337215,7.930580001,7.382354737,7.620548082,7.571966671,7.444575844,8.07069717,6.368266552,7.128051708,7.028478004,7.101961861,7.780565457,6.972127411,6.474910639,6.910453165,5.849720938,7.830141636
SLC22A14,36408_at,7.013268189,4.45376041,5.533686763,6.030064494,6.40217412,6.523126367,5.275273622,5.04006739,5.331755432,5.581358975,7.511462595,5.135846636,5.149870518,4.358097271,6.892258062,5.663112601,5.897641822,4.907001077,4.952494045,5.934946423,4.324745111,7.019495773,4.246424724,5.90746232,6.139027143
SSX2B,36409_f_at,6.610777985,4.669150636,4.196834939,2.984536892,2.522038325,3.438711762,2.45799409,2.913327797,3.263316266,3.5484571,4.369361253,3.403363384,2.28686975,1.722569738,2.482387689,1.5631971,1.630396072,7.801225618,6.967479239,7.915476309,7.12020776,7.988596876,7.621746262,8.199908874,6.326103694
ELAVL2,36410_f_at,7.555054103,6.922815254,3.894343352,7.085011193,7.265896623,8.082685302,6.598969951,6.116189862,7.037838749,7.135853455,7.148340305,6.988565868,3.959702063,6.742304385,6.339405945,7.148982787,7.42692442,8.068010594,7.171338357,6.548416435,3.689738328,5.910507305,6.656874089,7.504734624,6.451512867
ELAVL2,36411_s_at,7.982672265,8.203338235,7.776698049,8.995602875,8.520492035,8.649991492,8.350283084,8.36800548,8.100175102,7.966493557,7.855219751,7.736212995,6.981436669,8.068010594,8.363067643,8.21591885,7.424855029,8.461406096,8.093296999,8.241466011,7.448265574,6.952568327,8.11623426,7.908209685,8.949408398
IRF7,36412_s_at,6.495963537,6.449841609,7.69950863,8.227418273,7.534237064,9.25217213,8.069213098,8.679265167,8.632526685,8.956372227,7.745957858,8.251954933,8.322739165,8.956372227,7.714166927,7.665811532,7.816227115,8.28816366,7.070164203,7.83456,7.219836709,7.51133541,6.886845447,7.727398211,7.674140126
P2RY10,36413_at,6.246949676,4.960382164,4.079019823,5.28380076,4.930004108,5.713324529,6.634634591,6.549909401,5.977564163,3.876131386,4.586856749,4.614600143,3.913385859,4.501365779,5.488935292,5.029792809,4.81292149,5.758269166,3.444702056,6.207459731,4.185084174,6.257089521,4.851375905,6.182369818,6.558611951
